scope,bucket_name,bucket_value,strategy,match_count,average_penka_points,total_penka_points,exact_score_rate,correct_goal_difference_or_draw_rate,correct_winner_only_rate,wrong_rate,difference_vs_favorite_1_0,ci_lower_95_vs_favorite_1_0,ci_upper_95_vs_favorite_1_0,difference_vs_calibrated_optimizer,ci_lower_95_vs_calibrated_optimizer,ci_upper_95_vs_calibrated_optimizer
strategy_bucket,rank_gap_bucket,25-40,favorite_2_1,40,2.35,94,0.175,0.25,0.275,0.3,-0.02499999999999991,-0.425,0.35,0.3250000000000002,-0.175,0.85
strategy_bucket,rank_gap_bucket,25-40,favorite_3_0,40,1.7,68,0.025,0.1,0.575,0.3,-0.675,-1.125,-0.225,-0.32499999999999996,-0.75,0.075
strategy_bucket,rank_gap_bucket,25-40,draw_0_0,40,0.75,30,0.025,0.175,0.0,0.8,-1.625,-2.55,-0.625,-1.275,-2.15,-0.325
strategy_bucket,rank_gap_bucket,25-40,draw_1_1,40,0.85,34,0.075,0.125,0.0,0.8,-1.525,-2.5,-0.475,-1.1749999999999998,-2.075,-0.175
strategy_bucket,rank_gap_bucket,25-40,most_likely_score,40,1.9,76,0.1,0.2,0.325,0.375,-0.4750000000000001,-0.9006249999999998,-0.075,-0.125,-0.475,0.15
strategy_bucket,rank_gap_bucket,25-40,poisson_best_ev,40,2.075,83,0.15,0.2,0.3,0.35,-0.2999999999999998,-0.575,-0.075,0.050000000000000266,-0.125,0.25
strategy_bucket,rank_gap_bucket,25-40,calibrated_optimizer,40,2.025,81,0.125,0.2,0.325,0.35,-0.3500000000000001,-0.675,-0.05,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,25-40,calibrated_optimizer_with_close_match_fallback,40,2.075,83,0.125,0.2,0.35,0.325,-0.2999999999999998,-0.625,-0.025,0.050000000000000266,0.0,0.15
strategy_bucket,rank_gap_bucket,25-40,rank_gap_fixed_score_rule,40,2.375,95,0.2,0.225,0.275,0.3,0.0,0.0,0.0,0.3500000000000001,0.05,0.675
strategy_bucket,rank_gap_bucket,25-40,previous_final_recommendation_rule,40,2.375,95,0.2,0.225,0.275,0.3,0.0,0.0,0.0,0.3500000000000001,0.05,0.675
strategy_bucket,rank_gap_bucket,40-60,favorite_1_0,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,0.0,-0.15789473684210525,0.15789473684210525
strategy_bucket,rank_gap_bucket,40-60,favorite_2_0,19,1.8421052631578947,35,0.10526315789473684,0.05263157894736842,0.5789473684210527,0.2631578947368421,-0.3157894736842106,-1.0526315789473684,0.3697368421052679,-0.3157894736842106,-1.0,0.3684210526315789
strategy_bucket,rank_gap_bucket,40-60,favorite_2_1,19,2.0526315789473686,39,0.10526315789473684,0.2631578947368421,0.3684210526315789,0.2631578947368421,-0.10526315789473673,-0.5263157894736842,0.3157894736842105,-0.10526315789473673,-0.5789473684210527,0.3684210526315789
strategy_bucket,rank_gap_bucket,40-60,favorite_3_0,19,1.8421052631578947,35,0.10526315789473684,0.05263157894736842,0.5789473684210527,0.2631578947368421,-0.3157894736842106,-1.0526315789473684,0.3684210526315789,-0.3157894736842106,-1.0526315789473684,0.42105263157894735
strategy_bucket,rank_gap_bucket,40-60,draw_0_0,19,0.2631578947368421,5,0.0,0.05263157894736842,0.0,0.9473684210526315,-1.8947368421052633,-2.789473684210526,-0.7894736842105263,-1.8947368421052633,-2.789473684210526,-0.7894736842105263
strategy_bucket,rank_gap_bucket,40-60,draw_1_1,19,0.42105263157894735,8,0.05263157894736842,0.0,0.0,0.9473684210526315,-1.736842105263158,-2.789473684210526,-0.3157894736842105,-1.736842105263158,-2.789473684210526,-0.3157894736842105
strategy_bucket,rank_gap_bucket,40-60,most_likely_score,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,-0.15789473684210525,0.15789473684210525,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,40-60,poisson_best_ev,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,-0.15789473684210525,0.15789473684210525,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,40-60,calibrated_optimizer,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,-0.15789473684210525,0.15789473684210525,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,40-60,calibrated_optimizer_with_close_match_fallback,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,-0.15789473684210525,0.15789473684210525,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,40-60,rank_gap_fixed_score_rule,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,0.0,-0.15789473684210525,0.15789473684210525
strategy_bucket,rank_gap_bucket,40-60,previous_final_recommendation_rule,19,2.1578947368421053,41,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,0.0,-0.15789473684210525,0.15789473684210525
